PluginID;Name;Type
1059387;Pyro Emitter;Tag
1059387;Pyro Emitter;Command
1059388;#$7 Pyro Emitter;Command
1059492;V-Ray Enmesh;Object
1059492;V-Ray Enmesh;Command
1059505;V-Ray Particles;Object
1059505;V-Ray Particles;Command
1059580;Pyro Output;Object
1059580;Pyro Output;Command
1059602;V-Ray Bake Object;Object
1059602;V-Ray Bake Object;Command
1059603;#$2 Soft Body;Command
1059736;Symmetrize Selection;Command
1059737;Database;Command
1059739;By Database;Command
1059748;gozScenehook;SceneHook
1059752;Illustrator CC (*.ai);15
1059752;Illustrator CC (*.ai) Import;35
1059764;#$7 Balloon;Command
1059829;VRayHairSampler;Shader
1059839;Make Shadow Catcher;Command
1059883;V-Ray Fur;Command
1059898;Mesh Light;Object
1059898;Mesh Light;Command
1059899;V-Ray Enmesh;Command
1059904;VRayOCIO;Shader
1059922;VRaySamplerInfo;Shader
1059981;Rigid Body;Command
1059981;Rigid Body;Tag
1059982;#$9 Rigid Body;Command
1060011;Symmetry;Command
1060011;Symmetry;Object
1060029;Export to USD Layer;Command
1060033;V-Ray Toolbar;Command
1060041;Color Space;Command
1060042;By Color Space;Command
1060059;StrNotFound;Object
1060076;StrNotFound;15
1060076;StrNotFound Import;35
1060098;OSL Material;2
1060099;OSL Material;Command
1060100;VRayOSL;Shader
1060101;Commander...;Command
1060110;Edge Trimming;Shader
1060142;#$8 Pyro Fuel;Command
1060145;Set Color Space using OCIO;Command
1060164;Download Cosmos Assets;Command
1060179;Thicken;Command
1060179;Thicken;Object
1060191;VRayUserColor;Shader
1060192;VRayUserInteger;Shader
1060193;VRayUserScalar;Shader
1060210;glTF (*.gltf/*.glb);15
1060210;glTF (*.gltf/*.glb) Import;35
1060284;VRayCellular;Shader
1060286;VRayNoiseMax;Shader
1060288;Thicken;11
1060288;Thicken;Command
1060288;Thicken;Tool
1060290;VRaySmoke;Shader
1060291;VRaySplat;Shader
1060299;VRayStucco;Shader
1060300;VRayTiles;Shader
1060305;Viewport Interactive Rendering;Command
1060306;StrNotFound;Object
1060307;V-Ray Toon;Command
1060307;V-Ray Toon;Object
1060397;V-Ray EULA;Command
1060414;Code Exchanger Settings;Command
1060415;Start/Stop Code Exchanger;Command
1060422;Projection;Object
1060422;Projection;Command
1060457;<unnamed>;SceneHook
1060458;<unnamed>;17
1060498;Pattern Selection;11
1060498;Pattern Selection;Command
1060498;Pattern Selection;Tool
1060580;Toon Node Material;Command
1060643;Chaos Collaboration;Command
1060649;Normal Edit - Hard;Command
1060650;Normal Edit - Reverse;Command
1060656;Normal Edit - Soft;Command
1060657;Normal Edit - Align;Command
1060664;Normal Edit - From Selected;Command
1060665;Normal Edit - To Selected;Command
1060677;Normal Edit - Average;Command
1060679;Boolean;Object
1060679;Boolean;Command
1060715;Property Transfer;Tool
1060715;Property Transfer;11
1060726;Condition;Command
1060726;Condition;Object
1060818;V-Ray Profiler;Command
1060823;Boolean;Tag
1060823;Boolean;Command
1060867;String Link;18
1060887;Particle Group;Command
1060887;Particle Group;Object
1060895;Normals;34
1060896;Vertex Colors;34
1060906;Pattern Direction Manipulator;Object
1060907;Chaos Scatter;Command
1061066;Resolution;Command
1061095;Normal Editing;Command
1061097;OSL Node Material;Command
1061132;Surface Color;Shader
1061158;Polygon Indexes;Command
1061174;Point Indexes;Command
1061175;Math;Object
1061175;Math;Command
1061199;Kill;Object
1061199;Kill;Command
1061200;Basic Emitter;Command
1061200;Basic Emitter;Object
1061231;StrNotFound;Object
1061337;StrNotFound;Object
1061339;Switch Material;2
1061340;Switch Material;Command
1061370;Switch Node Material;Command
1061436;V-Ray Environment;Object
1061436;V-Ray Environment;Command
1061625;Stochastic Flakes Node Material;Command
1061626;VRayRemap;Shader
1061627;VrayRGBToHSV;Shader
1061628;VRayFloatOperation;Shader
1061629;VRayVectorProduct;Shader
1061630;VRayComposeColor;Shader
1061631;VRayColorRange;Shader
1061632;VRayBumpToGlossiness;Shader
1061637;Flock;Command
1061637;Flock;Object
1061708;V-Ray Plugin;SceneHook
1061710;V-Ray Document Info;11
1061730;VRayUVWExplicit;Shader
1061731;VRayUVWProjection;Shader
1061732;VRayUVWObject;Shader
1061733;VRayUVWTransform;Shader
1061761;V-Ray Scene Asset Material;2
1061765;VRaySceneAsset;Shader
1061766;V-Ray Scene Asset;Object
1061766;V-Ray Scene Asset;Command
1061778;Reproduce;Command
1061778;Reproduce;Object
1061780;Color Mapper;Command
1061780;Color Mapper;Object
1061801;Predator Prey;Command
1061801;Predator Prey;Object
1061834;VRmat Material;2
1061835;VRmat Material;Command
1061836;VRmat Node Material;Command
1061841;Collide;Object
1061841;Collide;Command
1061850;Pyro Advect;Object
1061850;Pyro Advect;Command
1061953;VRayClamp;Shader
1061976;Joint Object Settings Tag;Command
1061976;Joint Object Settings Tag;Tag
1061981;VRayUVWPlace2D;Shader
1061985;Surface Attract;Command
1061985;Surface Attract;Object
1062038;Multi Group;Object
1062038;Multi Group;Command
1062045;Switch Group;Command
1062045;Switch Group;Object
1062059;Output Geometry;Command
1062060;Shrink to Fit;Command
1062061;Select Contents;Command
1062093;Substance;15
1062128;Stick;Object
1062128;Stick;Command
1062168;Track;37
1062493;Navigate back;Command
1062494;Navigate forward;Command
1062533;Field Condition;Object
1062533;Field Condition;Command
1062535;Data Mapper;Command
1062535;Data Mapper;Object
1062541;Look;Object
1062541;Look;Command
1062542;Spin;Object
1062542;Spin;Command
1062543;Turn;Command
1062543;Turn;Object
1062564;Spline Emitter;Object
1062564;Spline Emitter;Command
1062565;Blend;Command
1062565;Blend;Object
1062577;Mesh Emitter;Command
1062577;Mesh Emitter;Object
1062591;#$1 Fixed;Command
1062592;#$3 Linear;Command
1062593;#$2 Angular;Command
1062594;#$4 Spherical;Command
1062595;#$5 Wheel Suspension;Command
1062613;Time Condition;Object
1062613;Time Condition;Command
1062873;VRayItemTree;18
1062951;Joint Deform Tag;Tag
1062951;Joint Deform Tag;Command
1062953;Field Driver;Tag
1062953;Field Driver;Command
1063097;Generate Preview;Command
1063166;VRayRandom;Shader
1063167;VRayRaySwitch;Shader
1063168;VRayMask;Shader
1063169;VRayCondition;Shader
1063170;VRayGrid;Shader
1063227;Align Top;Command
1063228;Align Vertical Centers;Command
1063229;Align Bottom;Command
1063230;Align Left;Command
1063231;Align Horizontal Centers;Command
1063232;Align Right;Command
1063260;Particle Node Modifier;Object
1063260;Particle Node Modifier;Command
1063388;Undo History;Command
1063407;Undo History;Command
1063475;GoZ (.goz) Export;16
1063475;GoZ (.goz) Export;Command
1063476;GoZ (.gozip) Export;Command
1063476;GoZ (.gozip) Export;16
1063477;GoZ (.gozip) Import;15
1063483;V-Ray Luminaire;Command
1063483;V-Ray Luminaire;Object
1063518;V-Ray Gaussians;Object
1063518;V-Ray Gaussians;Command
1063519;maxon::TangentPair;18
1063739;Scanned Node Material;Command
1063765;Follow Spline;Object
1063765;Follow Spline;Command
1063766;Cinema 4D Home;Command
1064034;Learning Panel;Command
1064212;Learning Handler;Command
1064224;Scanned Material Polygon Picker;Tool
1064224;Scanned Material Polygon Picker;11
1064233;Locate Command...;Command
1064268;StrNotFound;Command
1064294;Learning Panel MessageData;17
1064350;VRayThumbnailSelector;18
1064353;CoronaDistributionPattern;18
1064355;StrNotFound;Command
1064422;Add Scene to Database;Command
1064788;Chaos Telemetry Settings;Command
1064894;Denoiser;Command
10234234;RPF;VideoPost
24535345;Render-Job;11
31028063;RSCameraObjectTargetDistancePicker;SceneHook
100001200;Cappucino;Command
100001315;TimeWarp;Tool
100001315;TimeWarp;Command
100001315;TimeWarp;11
100001609;Auto Redraw...;Command
100001735;Retarget;Tag
100001735;Retarget;Command
100001736;PoseMixer;Tag
100001736;PoseMixer;Command
100001740;Quaternion;Tag
100001740;Quaternion;Command
100004007;Cloth Surface;Object
100004007;Cloth Surface;Command
100004020;Cloth;Tag
100004020;Cloth;Command
100004021;Collider;Tag
100004021;Collider;Command
100004022;Cloth Belt;Tag
100004022;Cloth Belt;Command
100004023;Cache Tool;Tool
100004023;Cache Tool;Command
100004023;Cache Tool;11
100004700;Object Manager;Command
100004704;Layer Manager;Command
100004704;Layer Manager;21
100004706;Small Icons;Command
100004707;Medium Icons;Command
100004708;Large Icons;Command
100004709;Object Manager;21
100004709;<unnamed>;Command
100004713;Object Profiler;Command
100004719;Show Path Bar;Command
100004720;Set as Root;Command
100004721;Go to Main Level;Command
100004722;One Level Up;Command
100004723;Add Bookmark;Command
100004724;Manage Bookmarks;Command
100004725;Default Bookmark;Command
100004726;Solo;Command
100004727;View;Command
100004728;Render;Command
100004729;Manager;Command
100004730;Locking;Command
100004731;Generators;Command
100004732;Deformers;Command
100004733;Expressions;Command
100004734;Animation;Command
100004735;Delete;Command
100004736;Add Objects to Layer;Command
100004737;Select from Layer;Command
100004738;New Layer;Command
100004739;Delete All;Command
100004740;Unfold All;Command
100004741;Fold All;Command
100004742;Merge Layers Preset...;Command
100004743;Save Layers Preset as...;Command
100004745;Flat Tree;Command
100004746;Show Filter;Command
100004748;Unfold All;Command
100004749;Fold All;Command
100004750;Sort by Name;Command
100004753;Layers;Command
100004758;Layers;Command
100004759;Remove from Layer;Command
100004760;Delete Unused Layers;Command
100004762;Show Search Bar;Command
100004763;Restore Selection;Command
100004764;Merge Objects...;Command
100004765;Save Selected Objects as...;Command
100004766;Select All;Command
100004767;Deselect All;Command
100004768;Select Children;Command
100004769;Scroll to Selection;Command
100004770;Edit...;Command
100004771;Rename...;Command
100004772;Group Objects;Command
100004773;Ungroup Objects;Command
100004774;Object Information;Command
100004775;Scene Information;Command
100004777;Copy Tag to Children;Command
100004778;Select Child Tags of Same Type;Command
100004779;Viewport Default;Command
100004780;Viewport On;Command
100004781;Viewport Off;Command
100004782;Renderer Unchanged;Command
100004783;Renderer On;Command
100004784;Renderer Off;Command
100004785;Object Activation;Command
100004786;Select Visible;Command
100004787;Delete;Command
100004788;Extensions;Command
100004791;Manage Bookmarks;Command
100004794;Invert Selection;Command
100004796;Merge Layers;Command
100004797;Select All;Command
100004798;Deselect All;Command
100004799;Invert Selection;Command
100004801;New Layer from Object Selection;Command
100004802;Unfold Selected;Command
100004803;Fold Selected;Command
100004805;SBSettings;11
100004807;Bookmarks;Command
100004808;BaseSettings Hook;SceneHook
100004809;Add to New Layer;Command
100004810;Vertical Tags;Command
100004812;PLA;32
100004813;Sound;32
100004815;Sound Scrubbing Hook;SceneHook
100004819;Cut;Command
100004820;Copy;Command
100004821;Paste;Command
100004822;Morph;32
100004839;Pivot;Command
100004839;Pivot;Object
100004840;XRef;Command
100004841;Save for Cineware...;Command
100004842;Show Custom Icons;Command
180000010;Spring;Command
180000010;Spring;Object
180000011;Connector;Object
180000011;Connector;Command
180000012;Motor;Object
180000012;Motor;Command
180000031;Dynamics Collision;11
180000032;Dynamics Body State;11
180000033;Dynamics Proximity;11
180000035;Dynamics Spring State;11
180000036;Dynamics Connector State;11
180000041;#$5 Rigid Body;Command
180000042;#$6 Soft Body;Command
180000043;#$7 Collider Body;Command
180000044;#$8 Ghost Body;Command
180000100;Bullet;SceneHook
180000102;Dynamics Body;Tag
180000102;Dynamics Body;Command
180000103;Force;Command
180000103;Force;Object
180000105;Bullet (*.bullet);16
180000105;Bullet (*.bullet);Command
180000107;Dynamics Body (Hidden);Tag
180000107;Dynamics Body (Hidden);Command
180420201;Current Scene State to Classic;Command
180420202;PersistentHook;SceneHook
180420300;Scene Nodes Tag;Command
180420300;Scene Nodes Tag;Tag
180420302;Add Archigrass Tag;Command
180420400;Scene Nodes Deformer;Object
180420500;Scene Nodes Generator;Object
180420600;Scene Nodes Generator;Object
180420700;Scene Nodes Generator;Object
180429000;Edit Asset as Group;Command
189001001;Last Execution;Command
189001002;Current Frame;Command
189001003;Current Frame After Editing;Command
189001004;All Frames;Command
189001101;Time;Command
189001102;Percentage;Command
189001103;Dynamic;Command
189001200;Show in Object Manager;Command
190000000;Print Heat Map;Command
190000001;Enable Heat Map;Command
190000005;Dump Capsule;Command
190000006;Puffy Unicorn Reset;Command
200000006;Float Slider (No Editfield);18
200000007;Multi-Line String;18
200000011;Reload Scheme;Command
200000025;BrushEditor;18
200000026;Mat Assign;18
200000031;Default Light...;Command
200000043;Layer Set;18
200000045;Projection Man;Command
200000045;Projection Man;21
200000065;Set Point Value;11
200000065;Set Point Value;Command
200000065;Set Point Value;Tool
200000067;Duplicate;11
200000067;Duplicate;Command
200000067;Duplicate;Tool
200000068;Arrange;11
200000068;Arrange;Tool
200000068;Arrange;Command
200000069;Transfer;Tool
200000069;Transfer;Command
200000069;Transfer;11
200000070;Randomize;Command
200000070;Randomize;Tool
200000070;Randomize;11
200000071;Center;Tool
200000071;Center;11
200000071;Center;Command
200000078;ViewportExtHookhighlight;SceneHook
200000079;MeasureSceneHook;SceneHook
200000082;Measure Object;Object
200000083;Brush Selection;Command
200000083;Brush Selection;Tool
200000083;Brush Selection;11
200000084;Rectangle Selection;11
200000084;Rectangle Selection;Command
200000084;Rectangle Selection;Tool
200000085;Lasso Selection;11
200000085;Lasso Selection;Command
200000085;Lasso Selection;Tool
200000086;Polygon Selection;Tool
200000086;Polygon Selection;Command
200000086;Polygon Selection;11
200000087;ToolModelingAxis;Tool
200000087;ToolModelingAxis;11
200000088;Move;Tool
200000088;Move;Command
200000088;Move;11
200000089;Scale;Command
200000089;Scale;Tool
200000089;Scale;11
200000090;Rotate;Command
200000090;Rotate;11
200000090;Rotate;Tool
200000101;2D Vector Field;18
200000108;32-bit Preview Options...;Command
200000114;HtmlViewer;18
200000118;Simple XRef;Object
200000118;Simple XRef;Command
200000123;Scene Info;18
200000146;Add to new Layer;Command
200000147;Remove from Layer;Command
200000148;Layer;Command
200000156;ListHead;18
200000162;Convert Object Selection to XRef;Command
200000163;Convert Material Selection to XRef;Command
200000179;DynDescObject;11
200000180;Cycle;18
200000204;Quit and Free License;Command
200000213;PaintSetup Wizard;Command
200000215;Send to ArchiCAD;Command
200000216;ArchiExchangeCADHook;SceneHook
200000247;Texture Manager;18
200000255;Cycle Button;18
200000264;Legal Information;Command
200000265;Progress Bar;18
200000267;Color Profile;18
200000273;Reload All Textures;Command
200000274;Unit Scale;18
200000277;Scale Scene...;Command
200000278;Restore Code Editor;Command
200000281;Quicktab Radio;18
200000287;Timeline Scroll Bar (Power Area);Command
200000297;BreadCrumb Filename;18
200000299;Shift Priority;Command
200000299;Shift Priority;Tag
200000300;BMP;13
200000301;HDR;13
200000302;ICO;13
200000303;IES;13
200000304;IFF;13
200000305;JPG;13
200000306;OpenEXR;13
200000307;PICT;13
200000308;PNG;13
200000309;PSB;13
200000310;PSD;13
200000311;TIFF;13
200000312;movieimagesequence;13
200000313;DDS;13
200000314;DPX;13
200000315;GIF;13
200000316;RLA;13
200000317;RPF;13
200000318;TGA;13
200000319;movieavfoundation;13
200001004;Resource Editor;21
200001004;Resource Editor;Command
200001005;Resource Editor (Port);21
200001005;Resource Editor (Port);Command
200001008;Layer Editor;18
200001011;Node Gradient;18
200001015;BSDF Layer Editor;18
200001017;PreviewImageCustomGuiData;18
200001021;Add Nodes...;Command
200001022;Save New Version...;Command
200001023;Save as New Asset...;Command
200001025;Edit Asset;Command
300000116;Script Log;Command
300000186;Command Manager;Command
300001009;Cut;Command
300001010;Copy;Command
300001011;Paste;Command
300001012;Delete;Command
300001013;Select All;Command
300001014;Deselect All;Command
300001015;Copy;Command
300001016;Paste;Command
300001017;Select All;Command
300001018;Deselect All;Command
300001021;Cut;Command
300001022;Copy;Command
300001023;Paste;Command
300001024;Delete;Command
300001025;Select All;Command
300001026;Deselect All;Command
300001027;Cut;Command
300001028;Copy;Command
300001029;Paste;Command
300001030;Delete;Command
300001031;Select All;Command
300001032;Deselect All;Command
300001033;Invert Selection;Command
300001044;Inline;18
300001045;Ambient Occlusion;VideoPost
300001053;Copy;Command
300001054;Paste;Command
300001055;Select All;Command
300001056;Deselect All;Command
300001061;Viewport Renderer;VideoPost
300001070;IES Light...;Command
300001077;Material Scene Hook;SceneHook
300001079;Node-based;Shader
300001097;Send to Picture Viewer;Command
300001111;Toggle Last Two Tools;Command
300001116;Send to Magic Bullet Looks;Command
300001122;Fixed Width;Command
300001123;Fixed Height;Command
300001132;Draw Workplane Behind;Command
300001141;Create Overlay Layout;Command
300002000;Pathlist;18
300002001;Plugins;35
300002002;Texture;18
300002003;Undo;Command
300002004;Redo;Command
300002005;Export Licensing Overview...;Command
300002136;Team Render Machines...;Command
300002140;Machine;11
300002142;Machine Group;11
300002144;Team Render to Picture Viewer...;Command
300002149;Add Machine...;Command
300002150;Small Icons;Command
300002151;Medium Icons;Command
300002152;Large Icons;Command
300002153;Icon;Command
300002154;Name;Command
300002155;Info;Command
300002156;Checkbox;Command
300002157;Address;Command
300002158;Bucket Color;Command
300002159;Show Filter;Command
300002161;Save Machines...;Command
300002162;Load Machines...;Command
300002163;Preferences;Command
300002167;Share Machine over Network;Command
300002168;Unverify...;Command
300002171;MessageHandler;17
300002174;Verify...;Command
300002209;Ping...;Command
300002213;Asset;11
300002214;Result Asset;11
300002215;Asset Part;11
300002229;Connection Test...;Command
300002230;Remove...;Command
300002232;Restart Clients...;Command
300002233;Restart All Clients...;Command
310006010;AOV Layer Editor;18
310006011;Proton AOV Layer Editor;18
400001000;Object;11
400001100;Random;11
400001101;Reals2Vector;11
400001102;Vector2Reals;11
400001103;Universal;11
400001104;Cross Product;11
400001105;Equal;11
400001106;Is Null;11
400001107;Time;11
400001108;Trigonometric;11
400001109;Matrix2Vectors;11
400001110;Vectors2Matrix;11
400001111;NOT;11
400001112;Point;11
400001113;Clamp;11
400001114;Vector2Matrix;11
400001115;Matrix2HPB;11
400001116;Distance;11
400001117;Condition;11
400001118;Result;11
400001119;Spy;11
400001120;Constant;11
400001121;Math;11
400001122;Boole;11
400001123;Invert;11
400001124;Negate;11
400001125;Compare;11
400001126;Order;11
400001127;Switch;11
400001128;Mix;11
400001129;Remark;11
400001130;Memory;11
400001131;Iteration;11
400001132;Freeze;11
400001133;Formula;11
400001134;Absolute;11
400001135;Degree;11
400001136;Range Mapper;11
400001138;FloatMath;11
400001139;FloatFunc;11
400001140;Polygon;11
400001141;Dot Product;11
400001142;Colorspace;11
400001143;Sound;11
400001144;Noise;11
400001145;FlipFlop;11
400001146;Bounding Box;11
400001147;Collision;11
400001148;Spline;11
400001149;MatrixMulVector;11
400001150;Selection;11
400001151;Hierarchy;11
400001152;Object Index;11
400001153;Tag;11
400001154;C.O.F.F.E.E.;11
400001155;MonoFlop;11
400001156;Reference;11
400001157;Vertex Map;11
400001158;Material;11
400001159;ObjectList;11
400001160;Link List;11
400001161;Ray Collision;11
400006001;Boolean;18
400006005;Normal;18
400009000;Start XPresso Calculation;Command
400009001;Performance View...;Command
430000000;Sniper;SceneHook
430000021;Interactive Render Region;Command
430000031;Save Interactive Render Region...;Command
430000041;Interactive Render Region Settings;Command
430000043;Sniper;17
430000698;Image;11
430000699;Folder;11
430000700;Picture Viewer;21
430000700;Picture Viewer;Command
430000730;Open Image...;Command
430000731;Stop Rendering...;Command
430000733;Copy;Command
430000734;Paste;Command
430000735;Small Icons;Command
430000736;Medium Icons;Command
430000737;Large Icons;Command
430000738;Render Output;Command
430000739;Remove Image;Command
430000740;Remove All Images;Command
430000741;Go to Preview Start;Command
430000742;Go to Previous Image;Command
430000743;Play Backwards;Command
430000744;Play Stop;Command
430000745;Play Forwards;Command
430000746;Go to Next Image;Command
430000747;Go to Preview End;Command
430000749;Run from Start;Command
430000750;Link Time;Command
430000751;Ping-Pong;Command
430000753;Sequence FPS;Command
430000754;1;Command
430000755;5;Command
430000756;10;Command
430000757;15;Command
430000758;18;Command
430000759;24;Command
430000760;25;Command
430000761;30;Command
430000762;50;Command
430000763;60;Command
430000764;100;Command
430000765;AB Compare;Command
430000767;Swap AB;Command
430000768;Set as A;Command
430000769;Set as B;Command
430000771;Animate Second ;Command
430000773;Difference;Command
430000774;Auto Zoom Mode;Command
430000775;12.5%;Command
430000776;25%;Command
430000777;50%;Command
430000778;100%;Command
430000779;200%;Command
430000780;400%;Command
430000781;800%;Command
430000782;Zoom In;Command
430000783;Zoom Out;Command
430000785;Select All;Command
430000786;Deselect All;Command
431000000;Grid Point Snap;36
431000000;Grid Point Snap;Command
431000001;Grid Line Snap;Command
431000001;Grid Line Snap;36
431000003;Guide Angle;Command
431000005;Enable Quantizing;Command
431000006;Align Workplane to X;Command
431000007;Align Workplane to Y;Command
431000008;Align Workplane to Z;Command
431000009;Align Workplane to Selection;Command
431000010;GDNLL;Object
431000011;Align Selection to Workplane;Command
431000012;Axis Workplane;Command
431000013;Mid Point Snap;36
431000013;Mid Point Snap;Command
431000014;Guide Mid Point Snap;Command
431000014;Guide Mid Point Snap;36
431000015;Bevel;11
431000015;Bevel;Command
431000015;Bevel;Tool
431000016;3D Snap;Command
431000018;Auto Snap ;Command
431000019;2D Snap;Command
431000021;Edge Slide;Tool
431000021;Edge Slide;11
431000027;Mesh Check Hook;SceneHook
431000028;Bevel;Object
431000028;Bevel;Command
431000030;Slide;Tool
431000030;Slide;11
431000031;PolyPenObject;Object
431000032;Modeling Objects Hook;SceneHook
431000045;Vertex Color;Command
431000046;Modeling Settings;Command
431000051;Override;11
431000053;Take Manager;21
431000053;Take Manager;Command
431000054;Take;11
431000055;Take Hook;SceneHook
431000056;New Take;Command
431000057;Delete Takes;Command
431000059;Viewport Solo;Command
431000060;Viewport Solo Hierarchy;Command
431000061;Viewport Solo Automatic;Command
431000066;Override;11
431000067;Render All Takes;Command
431000068;Render Marked Takes;Command
431000069;Current Take to New Document;Command
431000070;Save All Takes with Assets...;Command
431000071;Save Marked Takes with Assets...;Command
431000073;Folder Node;11
431000075;Group;Object
431000076;Place Holder Object;Object
431000077;Add Override Group;Command
431000078;Delete Override Groups;Command
431000079;Delete Overrides;Command
431000081;Auto Take;Command
431000083;Show Empty Folders;Command
431000087;Take Tree Mode;Command
431000088;Override Tree Mode;Command
431000089;Dual Tree Mode;Command
431000091;Take Message;17
431000092;PopUp Manager;Command
431000095;Team Render All Takes;Command
431000096;Team Render Marked Takes;Command
431000097;Add Scene with All Takes;Command
431000098;Add Scene with Marked Takes;Command
431000099;Open With All Takes;Command
431000100;Open With Marked Takes;Command
431000101;Link Selection to Other Managers;Command
431000102;Objects;Command
431000103;Tags;Command
431000104;Materials;Command
431000105;Shaders;Command
431000106;Layers;Command
431000107;Others;Command
431000108;Lock Overrides;Command
431000110;Parameters;Command
431000111;Enable Status/Visibility;Command
431000112;Transformations;Command
431000113;Camera;Command
431000114;Render Settings;Command
431000117;All;Command
431000118;None;Command
431000121;Save Take Preset...;Command
431000122;Load Take Preset...;Command
431000126;Copy;Command
431000127;Paste;Command
431000141;Take Assignment;Command
431000142;Take Assignment;Command
431000143;Take Assignment;Command
431000144;Take Assignment;Command
431000145;Remove from Current Take;Command
431000146;Remove from Current Take;Command
431000147;Remove from Current Take;Command
431000148;Remove from Current Take;Command
431000151;Remove from All Takes;Command
431000152;Remove from All Takes;Command
431000153;Remove from All Takes;Command
431000154;Remove from All Takes;Command
431000160;Takes;35
431000163;Line Cut;Tool
431000163;Line Cut;Command
431000163;Line Cut;11
431000164;Plane Cut;Command
431000164;Plane Cut;Tool
431000164;Plane Cut;11
431000165;Loop/Path Cut;Tool
431000165;Loop/Path Cut;11
431000165;Loop/Path Cut;Command
431000166;Vertex Color;11
431000167;Plane Manipulator;Object
431000168;Knife Line Manipulator;Object
431000169;Convert Vertex Map;Command
431000170;Pivot Manipulator;Object
431000172;Subdivision Manipulator;Object
431000174;LOD;Command
431000174;LOD;Object
431000177;Range GUI;18
431000182;Lod Hook;SceneHook
431000191;Write Mesh To JSON;Command
431000202;Resolve Non-Manifold;Command
431000208;Tool System Hook;SceneHook
431000210;Tool system message data;17
431000214;Forger Tag;Tag
431000214;Forger Tag;Command
431000215;Symmetry node;11
431000216;Enable Symmetry;Command
431000220;Symmetry;Command
440000042;Connect Points/Edges;Command
440000043;Dissolve;Command
440000044;Spin Edge;Command
440000045;Lighting Tool;11
440000045;Lighting Tool;Command
440000045;Lighting Tool;Tool
440000050;Camera Shader;Shader
440000051;COFFEE;Object
440000054;MoSpline;Object
440000054;MoSpline;Command
440000088;Move Parent;Command
440000091;Navigation;35
440000092;Cursor Mode;Command
440000093;Center Mode;Command
440000094;Object Mode;Command
440000095;Camera Mode;Command
440000101;Polygon Normals;Command
440000102;Gimbaling Rotation;Command
440000104;Lock Camera Pivot;Command
440000106;Nudge Up;Command
440000107;Nudge Down;Command
440000108;Nudge Left;Command
440000109;Nudge Right;Command
440000110;Vertex Normals;Command
440000111;Snap Scenehook;SceneHook
440000113;Guide Snap;36
440000113;Guide Snap;Command
440000114;Intersection Snap;36
440000114;Intersection Snap;Command
440000115;Point Snap;Command
440000115;Point Snap;36
440000116;Spline Snap;Command
440000116;Spline Snap;36
440000117;Dynamic Guide;36
440000117;Dynamic Guide;Command
440000118;Snap Radius Slider;Command
440000121;Enable Snap;Command
440000122;Spline Midpoint Snap;36
440000122;Spline Midpoint Snap;Command
440000123;Edge Snap;Command
440000123;Edge Snap;36
440000124;Edge Midpoint Snap;36
440000124;Edge Midpoint Snap;Command
440000125;Polygon Snap;36
440000125;Polygon Snap;Command
440000126;Polygon Center Snap;Command
440000126;Polygon Center Snap;36
440000127;Grid/Workplane Snap;Command
440000127;Grid/Workplane Snap;36
440000128;Axis Snap;36
440000128;Axis Snap;Command
440000129;Perpendicular Snap;Command
440000129;Perpendicular Snap;36
440000131;Quantize Move Slider;Command
440000132;Quantize Scale Slider;Command
440000133;Quantize Rotate Slider;Command
440000134;Quantize Texture Slider;Command
440000136;GDNLL;Object
440000138;Tool Specific Snap;Command
440000140;Modeling Settings;11
440000144;Resize Brush;Command
440000149;Spline Pen;Tool
440000149;Spline Pen;Command
440000149;Spline Pen;11
440000150;Sketch;Command
440000150;Sketch;Tool
440000150;Sketch;11
440000163;Tweak;Command
440000164;Interaction;Tag
440000164;Interaction;Command
440000167;Spline Smooth;Tool
440000167;Spline Smooth;Command
440000167;Spline Smooth;11
440000168;Spline Union;Command
440000169;Spline Subtract;Command
440000170;Spline And;Command
440000174;Spline Arc Tool;Command
440000174;Spline Arc Tool;Tool
440000174;Spline Arc Tool;11
440000186;Undo;Command
440000187;Redo;Command
440000188;Cut;Command
440000189;Copy;Command
440000190;Paste;Command
440000191;Select All;Command
440000192;Deselect All;Command
440000193;Delete;Command
440000212;Spline Or;Command
440000213;Spline Intersect;Command
440000219;Push Apart;Command
440000219;Push Apart;Object
440000224;Field List;18
440000231;MoGraph Weightmap;Tag
440000231;MoGraph Weightmap;Command
440000232;MoGraph Weight Paintbrush;Command
440000232;MoGraph Weight Paintbrush;Tool
440000232;MoGraph Weight Paintbrush;11
440000233;MoGraph Weight;11
440000234;ReEffector;Command
440000234;ReEffector;Object
440000237;Swap Cloner/Matrix;Command
440000242;Hide Selected;Command
440000243;Spherical Field;Command
440000243;Spherical Field;Object
440000250;Folder;37
440000251;Field;37
440000252;Solid;37
440000255;Sound;Object
440000255;Sound;Command
440000256;Sound Effector;18
440000266;Linear Field;Command
440000266;Linear Field;Object
440000267;Box Field;Object
440000267;Box Field;Command
440000268;Cylinder Field;Object
440000268;Cylinder Field;Command
440000269;Cone Field;Object
440000269;Cone Field;Command
440000272;Torus Field;Object
440000272;Torus Field;Command
440000274;Capsule Field;Object
440000274;Capsule Field;Command
440000276;Spline Object;37
440000277;Python Field;Object
440000277;Python Field;Command
440000280;Formula Field;Object
440000280;Formula Field;Command
440000281;Random Field;Object
440000281;Random Field;Command
440000282;Shader Field;Object
440000282;Shader Field;Command
440000283;Sound Field;Command
440000283;Sound Field;Object
440000290;Noise Remap;37
